subjectId,randCondNum,validationRadio,subjectValidation1,expTime_min,minRespTime_sec,iwould_large,iwould_small,iexpectOther_large,iexpectOther_small,dem_gender,dem_language,val_recognized,val_familiar,val_feedback,Data_Set,HITID,val0(7510),val1(disdain),val2(jealousy),val3(AF25HAS),val4(steal),val5(pia2_D_a2_C),val6(pia2_D_a2_C),Excluded,Notes
9cda5b5cf8ba26d4e789fbf64427b482c698e027ddad2d13b8dd4c5c,59,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,24.1011,78.417,0,-1,-1,-2,female,English,No,I know all of these emotions well. Fury may be the least familiar though.,It was interesting. Thanks.,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,,,0,
c81d84681571482cc5d77423e4879db1ae6cc591454196178cd0f42c,55,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,13.03093333,36.084,1,-1,2,-3,male,English,no,I am familiar with all of these words.,I enjoyed the HIT. It was interesting to observe that some contestants- emotions did not necessarily align with what I expected based on the result of the game.,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,,,0,
25471fa84c957d6ca1190a8078e14ec105b0a15b251fa0c757f9dbd8,25,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,22.99578333,34.878,-1,-1,-1,-1,female,English,I did not recognize any of these images.,Yes  I understood all the labels.,I found this HIT to be interesting and thought-provoking. I did not experience any problems or technical difficulties while completing this HIT.,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,,,0,
1e3eddd343763c97521c3a2dfe47779c169a2c5d0f1b2d1bd606b80b,34,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,32.62595,69.624,1,1,3,3,male,English,NO,Yes,Thanks!,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
1455a46fd29dc9faf03bee8350e645a85e8fe2b87b4b3fa0c1969fde,54,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,15.93325,29.641,-1,-1,-1,-2,male,english,no,yes,no thank you,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
3b2c8d64fe8e143cc0cfdd8b5d97097718f55811afbb33cc2dd2251e,25,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,9.647983333,34.314,0,1,1,1,male,English,no,yes,thanks,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,,,0,
69e5ed235176e2f98b4235e56aa9faaabfd926106d23f3767fcd4cd5,151,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],0,32.43795,62.846,0,-1,1,-2,male,English,No,I understood all of them  but the least familiar would probably be gratitude,none to mention,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,satisfaction,,,,,,0,
5e988f615ce95ba45ee849e2071b9d647ac4113a6a9dd4e5b256fb66,113,[7510  satisfaction  apprehension  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,7.04965,19.128,1,-1,-2,-3,male,English,nope,yes,all good,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,satisfaction,apprehension,,,pia2_C_a2_C,pia2_C_a2_C,0,
2b42de96cb5b8e3f6b0c6908b026f83ecd2e54d40fcb9d7122acac84,54,[7510  satisfaction  apprehension  AF25HAS  split  pia2_C_a2_D  NR],0,11.89245,19.147,1,1,2,3,male,english,,,,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,satisfaction,apprehension,,split,pia2_C_a2_D,NR,0,
9fedc85d427f04a0c0f48adb7d794990eee291f2ea18f61cf5e6a602,9,[7510  satisfaction  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,8.676633333,23.027,1,1,-2,-3,female,Chinese,no,all are familiar to me,,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,satisfaction,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
34b99bc9c592a9686f5f16415e38eda46eac5f77d26cd0492ac8b32f,9,[7510  satisfaction  apprehension  AF25HAS  split  pia2_D_a2_C  pia2_C_a2_D],0,4.605383333,11.435,1,0,2,1,male,english,no,yes,nice survey,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,satisfaction,apprehension,,split,,pia2_C_a2_D,0,
d2208887e33fef7ee0b0a1e0a46932ba0f69cb6a89331bfe3a297629,113,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,10.17051667,22.671,0,-1,-1,-2,female,English,no,equally familiar with all emotion labels,wanted to know if the contestant in the training video stole or split  I think she was going to steal,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,,,0,
6358533e37e621b8db31bba2f4aed5ca7e20c431d595251e461b33c7,54,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,7.121633333,17.499,-1,-1,-1,2,male,English,no,I understood them all.,Easy to follow hit,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,,0,
1cf1b8a573ccbad8d937f6ffa6c06aaf4037b20194ff9b66cd0e7e7e,113,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,22.9483,64.486,-1,-1,-1,-1,female,English,no,yes,no,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,,0,
791eeb76976dc7b4c861768290f7ea752db62a30fc50416b11fa9c44,113,[76230  appreciation  respect  AF14AFS  split  pia2_C_a2_C  pia2_D_a2_C],0,6.2859,16.085,1,1,2,2,,English,,respect,Good,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,76230,appreciation,respect,AF14AFS,split,pia2_C_a2_C,,0,
9901616fb869f511fb82e5a3b729a1e35910128fcbc65c56987c3ff3,113,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,17.79515,47.951,-1,0,-1,3,female,English,no,yes  none,Even though there were extensive instructions before the pictures were shown  it would-ve been nice to have the reminder for each picture that we are evaulating post-reveal emotions.,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,,0,
f66f9502e02ebf0636e080628f83648f6c614d415501f495e6740fa7,113,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,7.490966667,25.77,-1,1,-1,2,male,English,No,Yes,The video took a long time to load,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
91b5990dc2b916027cf8ccac307a38609118c669f1c287fda707b391,74,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,29.37656667,38.934,-1,-1,-1,-2,female,English ,no,I am familiar with them all. ,That was one. ,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
4b3c0ee6decf1b9d36dae66172839668293480b08296431a67f66213,113,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],0,25.84521667,30.421,1,1,2,2,female,English,No,Excitement,interesting,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,satisfaction,,,,,,0,
0065a9ee358add9a11e126ee8fc4c180dcc8b108bfe5f874f0457d30,9,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,10.33298333,29.79,-1,1,-2,1,female,English,No,Yes,Interesting study  thanks!,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
30912b08aa0224b98a8e1ab2d4a07aee8a9046dd87e3027310a89de0,54,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,14.33148333,42.411,-1,-1,-1,-2,male,English,No,I understood them all.,It was a fun and interesting HIT.,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,,,0,
cf4943a05a0da03a6a2814ced42fe0cab7b2cdf90531ddfe4058d42b,9,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,13.14535,22.314,-1,-1,-2,-3,male,English,none,all,great HIt. so interactive,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
fb7642a74e5cc27a7cc963585046e0a7dbe542237eb184c1d6c77045,10,[7510  satisfaction  respect  AF25HAS  split  pia2_C_a2_D  NR],0,8.8346,20.547,1,-1,2,-2,male,English,the video is in game show,yes,interesting hit,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,satisfaction,respect,,split,pia2_C_a2_D,NR,0,
46e9a5d3907ad1ef2475d28763185ac9bda58b0b898cf1478c3fbaba,54,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,16.83168333,53.345,-1,-1,-2,-2,,English,No.,Yes.,Thank you for the opportunity to participate in your survey!\n,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,,0,
1a9afdef9dea68ea7d78c94e1cbb7c512b27e533883faaf447feae35,10,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,7.119183333,20.27,0,-1,1,-2,female,English,No,Yes I understood them,,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,,,0,
aede62f4799507a293a6584ecc249d4ff093d8a3f1a5e2c4cc7208e2,54,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,32.48975,52.15,-1,-1,-2,2,female,English,No,Yes  I fully understood all the labels. The least familiar were Pride and Confusion.  ,An interesting and truly enjoyable survey - a first of its kind for me as an experienced mTurk worker with 2100 academic surveys completed. Just a FYI... the video after the instructions took FOREVER to load. In fact  most of my mTurk co-workers have left negative comments stating the video never loaded and therefore wasted their time. Perhaps you could look into this complaint. But again  I appreciated the opportunity to do this HIT. Thank you!,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,,,0,
d584ce37a62daf5872192d2e2398d787e24fd0288006b008fb3ca717,10,[7510  satisfaction  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,16.00086667,41.805,-1,1,-3,2,female,English,No,Annoyance and Devastation,Good and informative study.. Thanks,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,satisfaction,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
84d61562581fa10d88fc1d4e911ee2f94fca46b5caae0de2a50be93b,10,[76230  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],0,14.63165,36.764,1,-1,2,-2,female,English,no,yes,no,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,76230,,,,,,,0,
e4ee6b25c02cb041209cfaf5042d8b5d202fc0790b0e1300279aea64,9,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,15.78853333,27.476,-1,1,-2,1,female,English,no,contempt,no,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,,,0,
90d2d65731b2a53f16f18dc3f3510803c685686403c8b5253ed3a543,0,[12246  satisfaction  NR  AF25HAS  steal  pia2_C_a2_D  pia2_D_a2_C],0,7.884466667,12.784,-1,1,2,3,male,ENGLISH,THIS VIDEO WAS FRANK,RESPECT,ITS VERY INTERESTING OF THE SURVEY,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,12246,satisfaction,NR,,,pia2_C_a2_D,,0,
9a348977a621ef45f8adb6c1847643f8c139a96f04f23a21892e1e05,9,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,18.8229,33.22,-1,-1,-2,-3,male,English,I did not,I-m very familiar with them all,No,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,,0,
ae1cc70a75d384920a0cc63f8e0556c339ae9d64745c8fbcb7b7289e,148,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,13.34073333,52.769,-1,-1,-3,-3,female,english,no,recognized all,no,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
385669183f33ec330551a9f934ecfc45c85c00cf69a3d2aa78f5b784,124,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,11.79783333,24.487,0,1,2,3,male,English,,,,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,,pia2_C_a2_C,0,
d11f472ebf97fba8c6815b837d93cd774b63f6ae5d33fd68ff4ab7ec,14,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,14.90263333,39.895,-1,-1,-1,-3,male,english,no,yes envy,no,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
1a44999132b07ebd69e9499a232d7ee9f3fe4c481ee35f19b0237862,159,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,12.74805,30.541,0,-1,-1,-3,female,English,Nope,I knew them all,None it went very well,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,,0,
f55042ea6cabd716847bdc49def2972962cd37041b35fe8c5fc6e1e6,91,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,8.619583333,19.252,1,-1,-1,-3,male,English,no,I understood the emotion labels.,The initial video did not load until I tried to hit next and got an error pop up about it  then the video played.,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,,0,
928528c79eb0f6485660475c93bf18f0925f9d288ba8625f4d14334f,52,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,53.26998333,57.261,0,0,1,1,female,English,no,yes,no,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,,,0,
42ce87f355860438d0debc65ed25c2cc55442e537032bcdd0aa4a732,9,[12246  satisfaction  respect  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,41.75413333,12.511,-1,-1,2,-2,male,english,no,Excitement,nice task to do,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,12246,satisfaction,respect,,,,pia2_C_a2_C,0,
f8bb7fca45cd17815f67f93f3045b76263df527e88034466018aa5c1,84,[7510  satisfaction  respect  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,11.34956667,17.022,1,-1,3,2,female,English,yes I recognize the video and images,Devestation,Nice,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,satisfaction,respect,,,pia2_C_a2_C,pia2_C_a2_C,0,
fa7556755c8b38ac6d0fce16c5cbeaf3ade087deadd8ccf3eeeb4942,57,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_D  pia2_C_a2_C],0,9.542733333,26.846,1,1,-1,2,,english,no,yes  contempt,no,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_D,pia2_C_a2_C,0,
2d5da02555e0dfbb1c951176043b9134ccfc5d1f0fe55c99ae7c40b3,121,[76230  appreciation  respect  AF25HAS  split  pia2_C_a2_D  pia2_C_a2_C],0,4.763833333,14.591,-1,1,1,-1,male,english,no,respect,goodone,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,76230,appreciation,respect,,split,pia2_C_a2_D,pia2_C_a2_C,0,
43612dcf775a8f4e6b293e46971fcff151690563453cc71146a922f6,128,[7510  satisfaction  respect  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,14.65573333,19.035,1,-1,3,3,male,english,yes i recognize the videos,devastation,nice,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,satisfaction,respect,,,pia2_C_a2_C,pia2_C_a2_C,0,
f5c31e513b627148082f5d339ce822023bfd84c4ecbbb955e3cec016,13,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,8.762416667,24.615,-1,-1,-1,-2,female,English,No,Yes,none,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
1457ac723b8fbc5e6d04339286196333a02e410b4ee97611d5d389ad,137,[7510  appreciation  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_D_a2_C],0,12.72878333,40.496,-1,1,-3,2,male,,no,yes,,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,appreciation,,,split,pia2_C_a2_C,,0,
c8b2a97ad5bdd58908059fb9bfc120f63843e55809759abc074f6b20,94,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,10.20063333,31.365,-1,-1,-2,-3,female,English,No  but I-d like to know the outcome!,I understood them all.,Let us watch the rest of the video if we so choose.,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,,,0,
61b30b9cca0f7438b2894cdbb75bfe7a3e34594e307f2d2f9be96929,134,[76230  satisfaction  respect  AF25HAS  split  pia2_D_a2_C  pia2_D_a2_C],0,8.425883333,14.341,-1,1,2,2,female,english,no,joy,good,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,76230,satisfaction,respect,,split,,,0,
82e088f95ffb941c088c41d9642dc5aae9e0932b484100371c84c91c,71,[76230  satisfaction  ire  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,5.892666667,13.451,0,-1,-2,-2,male,English,No,Guilt,Nice task to do,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,76230,satisfaction,ire,,,,pia2_C_a2_C,0,
05d0e3866c715b9351fd3a394c1d46fcd17c859da4148f7aeda4cfb8,86,[76230  satisfaction  respect  AF25HAS  steal  NR  pia2_C_a2_D],0,8.994783333,13.758,1,1,-1,-1,female,english,no,joy,good,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,76230,satisfaction,respect,,,NR,pia2_C_a2_D,0,
d9b135c3d8a78a47218800c52b9adddfaed14f0774c0b62afc553748,43,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,8.0124,28.387,-1,-1,1,-2,female,English,no,Understood all,,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,,,0,
f4ce02b6544779520b1ffd75f5f56190825aa469095a4029e5a127d5,122,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,6.09215,19.362,-1,1,-1,1,female,english,no,i understood them all,fun,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,,,0,
6455da3fa7669c07e6e8fda9ce53e48e32295b420d5191123ea62fe9,43,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,9.146983333,25.654,1,1,2,3,male,English,no,I understood them all.,,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,,,0,
5d6cf2248ead070554091d018f6088befedc25fa2a01c3cb383eaf77,122,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,21.68711667,30.51,1,1,3,3,male,English,NA,I understood them all,No,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,,0,
b16923463be13342de28d30e56c88b62ae8afd964a5f117e01181389,71,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,7.111216667,14.007,0,0,-1,2,male,English,No,Yes  I did,Did we really need to watch a 2 min video when the answer to the question was in the first ten seconds!?!,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
7cade46c217d2cfe348ac3d1d084c57344e81783909d4b09d8b9da8e,95,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,10.60138333,30.225,-1,-1,-3,-3,male,English,No.,I understood them all,,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,,,0,
ba1a1d2b06559c80955aec83763832da7e59307e33a2e48b8fb3a854,114,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,7.951666667,24.4,1,-1,3,-3,male,English,No,I understood them all,None  thank you,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
a968b507d4ca0fcabc5684fb25ee5bc1a9d2caae220fe368d5e66e80,48,[7510  satisfaction  jealousy  AF33ANS  steal  pia2_C_a2_D  pia2_C_a2_C],0,5.994716667,17.359,-1,-1,-3,-2,female,eglish,no,relief,very interesting,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,satisfaction,,AF33ANS,,pia2_C_a2_D,pia2_C_a2_C,0,
f26e8b21493b82d2d21a0dc199d1e823ec8e7fed359e042a9ad74073,0,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,18.33871667,22.999,1,-1,2,1,female,english,no,yes,no,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,,pia2_C_a2_C,0,
b9b1374618bbb7bcfa1123f4795c4054a51220ff23c9138d46d39ac3,19,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,14.45418333,45.349,1,-1,-2,-1,male,ENGLISH,no,yes,NOPE,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,,0,
7d2c14e9dd0d50c12e849f3186f4c86be0dbe1e2903bece9b01d557e,123,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],0,8.8498,26.013,1,1,2,3,female,English,No.,Amusement,N/A,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,satisfaction,,,,,,0,
3db2dd849e13893beef78f6790d2fa7c22bf70b72befc8f791a9125f,80,[7510  disdain  jealousy  AF25HAS  steal  NR  pia2_C_a2_C],0,10.9645,33.644,-1,-1,-3,-3,female,English,No,I understood them all,No,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,NR,pia2_C_a2_C,0,
6dba4d4b37bcc58c62dcf575c8014aeef0a2b0ccc8f358179392c93c,3,[7510  boredom  jealousy  AF11SAS  split  pia2_C_a2_D  pia2_D_a2_C],0,7.37245,20.789,-1,-1,-3,-3,,english,, Respect,good,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,boredom,,AF11SAS,split,pia2_C_a2_D,,0,
8e8fa6d3baaf437cd97b1e2b37b95f484a3922cb81a19f99c05ebf59,70,[7510  boredom  respect  AF25HAS  split  pia2_C_a2_D  pia2_C_a2_D],0,5.398133333,21.5,0,1,2,1,,english,,respect,good feedback,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,boredom,respect,,split,pia2_C_a2_D,pia2_C_a2_D,0,
61533049f1007fb9c5038f30b1a69d58db99babc1007c6c42e505215,107,[7510  disdain  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_D_a2_C],0,6.258983333,17.327,1,-1,2,-3,male,,No,Yes,,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,split,,,0,
8bdece577bfab34e6e560ad020596dc70680c383fb8a87cd08d8b280,116,[7510  appreciation  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],0,6.524266667,15.824,1,1,2,3,female,,No,Yes,,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,appreciation,,,,,,0,
09c4c9aa795e57240b4d6e79e6f929ee8bd586be45b4d15ea7ddbc81,86,[7510  satisfaction  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,11.57973333,18.437,-1,1,-2,-3,female,English,no,I understood them all.,Thanks,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,satisfaction,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
4ceb59df401fa2275ac553c5004d8721338708b9ea30419d3a67cc96,125,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,10.05668333,29.474,-1,1,-2,-2,female,English,none,yes,none,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,satisfaction,,,,pia2_C_a2_C,,0,
028b9adf4936cf2e3a6a1e2392bb436eb183b092294cedf6c9db39d0,139,[12246  boredom  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_D],0,12.22608333,21.264,-1,-1,-2,-3,male,english,no,joy,nice,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,12246,boredom,,,split,pia2_C_a2_C,pia2_C_a2_D,0,
48ebf1a8d6d6ee3556f2c1d93e0434cc955c6b0e37b4485726e03dd4,42,[12246  satisfaction  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_D],0,7.6124,21.786,0,0,1,2,male,ENGLISH,NO,YEAH..OF COURSE,NO,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,12246,satisfaction,,,,,pia2_C_a2_D,0,
04e6bf6e33f7a61a1b3a38fb3df90e5282a520007e02c6a66066389e,38,[7510  boredom  NR  AF14AFS  steal  pia2_C_a2_D  pia2_C_a2_C],0,5.683516667,17.549,-1,0,2,3,male,English,1,,Good survy,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,boredom,NR,AF14AFS,,pia2_C_a2_D,pia2_C_a2_C,0,
77e8dca551af8179b5550a58993a17de5d50d1f4d5fd92abfda8b403,84,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,6.9026,20.431,1,1,2,3,female,English,No,I understood them all.,N/A,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
e840ccb52675f9b733de4d8526f8c9482b86023ea05c2bfe78a8c29f,20,[76230  satisfaction  respect  AF14AFS  split  pia2_C_a2_D  pia2_C_a2_C],0,5.386866667,15.794,-1,-1,-2,-2,male,english,yes,surprise,good,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,76230,satisfaction,respect,AF14AFS,split,pia2_C_a2_D,pia2_C_a2_C,0,
52c1a553f9a188a6f633eb2aa401fa229f06f5cc34b56fec7ce4d5af,128,[12246  boredom  respect  AF25HAS  split  pia2_C_a2_D  pia2_C_a2_C],0,12.2958,28.903,-1,-1,-1,-2,male,english,no,joy,nice,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,12246,boredom,respect,,split,pia2_C_a2_D,pia2_C_a2_C,0,
c121d334606b1c06a85e901a03aa8c72f627ea48fbf519ab12257df6,49,[7510  satisfaction  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_D],0,5.487216667,16.611,-1,-1,-3,-3,male,english,no,yes,,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,,satisfaction,,,split,pia2_C_a2_C,pia2_C_a2_D,0,
a9815ee949eb558591b7afa0cab438cf3e624f6613f23d8ddb01afd1,21,[32900  satisfaction  apprehension  AF25HAS  split  pia2_D_a2_C  pia2_D_a2_C],0,9.26085,18.92,-1,-1,-3,-3,male,ENGLISH,NO,ANNOYANCE,GOOD SURVEY,10.18,3D1UCPY6GH9L66MV61C7R1EPB7T38H,32900,satisfaction,apprehension,,split,,,0,
