subjectId,randCondNum,validationRadio,subjectValidation1,expTime,minRespTime,iwould_large,iwould_small,iexpectOther_large,iexpectOther_small,dem_gender,dem_language,val_recognized,val_familiar,val_feedback,Data_Set,HITID,Excluded,Notes
62cd5db9d56710ca878935c31d484f472b39c94199be110f79235a11,1,[7510 appreciation jealousy AF25HAS split],0,,19.371,,,,,male,English,,,No,7.04,3K2CEDRACBJ3D1OY0JU2KWSA9UYMTF,0,
a5187ed394825c73d115c443b1c11094e293e537bb45437403de4b7d,21,[7510 boredom jealousy AF25HAS split],0,,26.559,,,,,male,Tamil,jackpot game show,Joy,Super Game show.,7.04,3K2CEDRACBJ3D1OY0JU2KWSA9UYMTF,0,
1aacd5ac5b00047308bf4d3b145b87ba4d978583df27aa9fafd75230,25,[7510 satisfaction apprehension AF25HAS split],0,,24.074,,,,,undefined,english,game showe,excitement,very good,7.04,3K2CEDRACBJ3D1OY0JU2KWSA9UYMTF,0,
0c81a9bb7008f21987882ea6aced2eb46f78608bcdfa02d3ac168aed,27,[7510 disdain jealousy AF25HAS steal],1,,63.588,,,,,male,English,No,Yes,No,7.04,3K2CEDRACBJ3D1OY0JU2KWSA9UYMTF,0,
905e538c0934aedce44f65b3c1eaf9656bc289aa09e910a91a85f21f,25,[7510 disdain jealousy AF25HAS split],0,,22.495,,,,,undefined,English,no,yes i recognize them. I am least familiar with contempt on people-s faces,The videos took a while to load but it was very interesting! Have a lovely day!,7.04,3K2CEDRACBJ3D1OY0JU2KWSA9UYMTF,0,
56207a5e4178ac419b4e979ade7ad308e74819fba8494abfae9f169b,50,[7510 disdain jealousy AF25HAS steal],1,,25.018,,,,,male,English,No,Yes  none of them.,,7.04,3K2CEDRACBJ3D1OY0JU2KWSA9UYMTF,0,
abff059559ae8f608e4fd1b80b4021dc1f717d37063b1300a5df6f81,25,[7510 boredom respect AF25HAS split],0,,13.564,,,,,male,english,yes,yes,nice task,7.04,3K2CEDRACBJ3D1OY0JU2KWSA9UYMTF,0,
57622ab9ac86c3088035db6478a1a36aa02414b777a473bb0abbf1ff,20,[7510 disdain jealousy AF25HAS steal],1,,21.007,,,,,female,English,no,They all were familiar,THis was a fun hit,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
f44d9e3caff8ccff7864c1c200353395ebab67303eaf9c829a71500b,5,[7510 disdain jealousy AF25HAS steal],1,,33.193,,,,,female,English,no,yes,,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
4f8200d2b5f1845b6a5bb551eb265d2a451ecf4e908f677e896e7c31,28,[7510 disdain jealousy AF25HAS split],0,,36.911,,,,,female,English,no,yes,no,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
c8da01ddce7919243eb94888026acbdabe04edc6db7d9c88d06f48f4,24,[7510 disdain jealousy AF25HAS steal],1,,36.884,,,,,female,English,No,I understood them all equally.,,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
5d98d521596d32548e3f9286e8ac0d2f05649a2a1b36ab88c456bbdb,45,[7510 disdain jealousy AF25HAS uncertain],0,,30.151,,,,,female,English,no,contempt,hit title says 12 trials  instructions say 8 + 4 but there-s actually 5 conlcuding trials.  Timer is a little short ,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
3c1d0c6b7009cdb6d620f1ca70179cf75bfcb2203c633149b40c42c8,25,[7510 disdain jealousy AF25HAS steal],1,,50.211,,,,,female,english,no,yes,no,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
eee9dd1afd926f8849793060dbbe6d331fce7b6ea002abef30d80152,38,[7510 disdain jealousy AF25HAS split],0,,40.96,,,,,female,english,no,yes,,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
42ead7eb8976e6541dd23b00f1031d546b6144b19e8aa3478fec5c83,47,[7510 disdain jealousy AF25HAS steal],1,,31.824,,,,,male,english,none,understood all,,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
057f24fb80dfeb14a8a377ef91ac6cebee53795e111bca37b3924574,37,[7510 disdain ire AF25HAS steal],0,,33.403,,,,,female,English,yes,yes,it was fun,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
9588fa17517faac140502b53daa73d85df36fe22897e3098c2259891,57,[7510 boredom jealousy  steal],0,,29.007,,,,,female,English,no,yes,interesting =),7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
a2669895d60c0e50059b9b8c909f33d2f07ca8cd0bba6473da4675d5,48,[7510 disdain jealousy AF25HAS uncertain],0,,57.378,,,,,male,English,No,Yes,This was interesting  Best of luck with your research!,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
36a0f1e9c654d5a1c6eccde1d14d2ae2e0f2656926370245db6349a8,39,[7510 satisfaction  AF25HAS split],0,,52.192,,,,,female,English,No,disgust,No.,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
6f4105347abee08569985fc1a357e4c76d44c07ec0e61ba1c56a358a,53,[7510 boredom respect AF25HAS ],0,,11.698,,,,,male,english,yes,yes,good task,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
59bb17eb6f85e0a94a7193fed4ae08108a9d8fa367e89da2b49d85bf,33,[7510 satisfaction respect AF25HAS split],0,,18.877,,,,,male,English,No,yes,No,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
f123413f252f890edc25e4c6e25742d4367c155b13c1736e4a8d2f8a,10,[7510 disdain jealousy AF25HAS steal],1,,35.149,,,,,female,English ,no,yes,No,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
abc68c178015a84157db9a6566bfd35ef65bbb99fbdbbf54529a897e,28,[7510 satisfaction apprehension AF25HAS split],0,,11.827,,,,,male,,,yes,,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
22b7e2c534231be38260e1b9f79e72b6aa4c6a983e7375e5ea2d68fc,33,[7510 disdain jealousy AF25HAS steal],1,,32.913,,,,,female,English,No,Yes,Excellent HIT  thank you!,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
c3a8c560ede47872f110825a1dcd09b91c78ea3ba2abfe18030fedf2,48,[7510 disdain jealousy AF25HAS steal],1,,30.334,,,,,male,English,no,yes,great HIT thanks!,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
3e7f59fc5382918f8d88c733b471d7b2d594a5e6b444e4f8a8ca836f,39,[7510 boredom respect AF25HAS steal],0,,21.486,,,,,male,ENGLISH,YES,YES,,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
40f3099d94230afd6a3269a9a5211351ab47209a1782cbeee422ddfc,39,[7510 disdain jealousy AF25HAS steal],1,,31.746,,,,,female,English,no,yes,none,7.05,3XBXDSS8881QO0FX5HUK9MYRMMDXLQ,0,
31fbfa5e07148045ad18bc67fcea7940ebaa13750f49f7ebc2a70fd4,23,[7510 disdain jealousy AF25HAS split],0,7.452216667,21.487,,,,,undefined,English,No,Yes,No,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
0073e3592b84dc302a54fc440943a66c1dfa9098e2083e318a1d5e37,28,[7510 disdain jealousy AF25HAS steal],1,13.17483333,26.294,,,,,male,english,no,yes,THANK YOU :),7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
11d0d4e9c11c7e7a4ea8a3ace31da5f1d4c3ab97a62c561d1c6d8470,38,[7510 disdain jealousy AF25HAS steal],1,13.22733333,37.273,,,,,female,English,no,familiar with all,No,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
623306d32c4fd389b842fb8f34b30ba96a497976cb42b05bd5a5118c,90,[7510 disdain jealousy AF25HAS steal],1,10.54506667,17.795,,,,,male,English,No  I did not recognize it.,Yes  I understood them all.,No additional comments,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
afea31ff370e9a1af47b554a639f365665a4dd6acd2a45a35e87d356,84,[7510 disdain jealousy AF25HAS steal],1,12.36438333,26.68,,,,,female,English,No,Yes,Thank you!,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
6f845bd5cbaf06b76309aae0da1f48ea49dbf47e0feb9b15aa8b1231,51,[7510 disdain jealousy AF25HAS steal],1,14.76851667,33.022,,,,,female,English,No,Yes,None,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
6a0a7e9a30bfa5fb967233f4d5d1eaf4394ae6726300ca3260e9d432,69,[7510 disdain jealousy AF25HAS steal],1,14.45211667,39.282,,,,,male,English,No,Yes  I was familiar with all of them.,Nope. This is a cool show though. ,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
d21ca75b0376ac2ba312ee703105cbaa433d1424fb8f27b4a58a4f9d,67,[7510 disdain jealousy AF25HAS steal],1,15.99406667,45.125,,,,,female,English,no,yes,no,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
63bdb0300f70899d0506506dee5cba860c1b9601df6e288f586366a4,63,[7510 disdain jealousy AF25HAS split],0,16.1734,25.063,,,,,male,English,,Yes,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
14aedb836d2af5d29e99269aea90c949ce618c828d39ce74cdfc0b5b,89,[7510 disdain jealousy AF25HAS steal],1,13.88493333,28.266,,,,,male,English,no,yes  none,This was interesting ,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
f32b898e9356038da0cf8cab7e1043403da6701bdf5a860292dec9c4,64,[7510 disdain jealousy AF25HAS steal],1,19.85291667,45.972,,,,,male,English,No,Yes,No,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
1f64c7e992fb8c62726e38a0b221e52e9d3a50a2562b6ab7289c8004,116,[7510 disdain jealousy AF25HAS steal],1,10.49003333,27.677,,,,,male,English,no,yes  all of them,everything was okay,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
b517b5052275bed79716665920e80e3d279fc33bbc4567d96a3de2b1,128,[7510 disdain jealousy AF25HAS split],0,7.07815,13.682,,,,,male,English,None,None,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
a838c91da584737bb64f9580217a96aae41df9899a6ad8204d9d8d80,68,[7510 disdain jealousy AF25HAS steal],1,21.1721,37.99,,,,,male,English,no,yes,no,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
575e529441cc1bed94ac8eeda8b72f2611d82bb4ffc3b251c4d298c1,101,[7510 disdain jealousy AF25HAS steal],1,13.82576667,24.816,,,,,female,English,no,yes  knew all of them well,none,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
f2c9ec0cf212d668e89c7be59af0a5328a2b50c9f28abdad14e1f4f8,103,[7510 disdain jealousy AF25HAS steal],1,12.20733333,28.985,,,,,undefined,English,No,Yes (least familiar with contempt),No! All was clear!,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
8cf48cd00a87bd879032bd4a5a0f8fcbf71a0c107a067223ca4f837f,37,[7510 disdain jealousy AF25HAS steal],1,23.10043333,68.964,,,,,undefined,english,no,yes,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
de17f99d99d8b266eb058da3b8b720d5e9e6e2ef0453abb99ede9245,98,[7510 satisfaction respect AF25HAS split],0,18.92895,16.006,,,,,male,tamil,no,yes,no,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
856fd9552cecd7454a8986460d5b2ad6f80f5ba1ecfc7d6d20d9dd38,76,[7510 disdain jealousy AF25HAS split],0,23.21546667,63.315,,,,,male,English,No,I am familiar with them all equally.,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
2e1ff74d5e5df5574118f310a978f957d9dd2b74f239c022ba640e5f,3,[7510 satisfaction  AF25HAS ],0,25.95728333,9.711,,,,,male,englsih,no,yes,no,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
216ea45d95de4c1dba54343c987da97eaeac523e1e2bd1615cc694af,127,[7510 disdain jealousy AF25HAS steal],1,12.42228333,26.533,,,,,female,English,no,yes,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
6e9ba7f5e5d0948f82258b486083d95f7ffcbfbdf50291543dd97be3,112,[7510 satisfaction jealousy AF25HAS steal],0,16.41995,36.743,,,,,undefined,english,no,yes,no,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
4914105ec61dbe2ca0bb055fad0e01ea7511ade4c35d984947915c6d,126,[7510 disdain jealousy AF25HAS steal],1,14.7891,31.022,,,,,male,english,no,yes,no,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
8cf7aa6261ddff9780a4ca8c0a75bbffb7a9d8b3399a03da1031e50c,128,[7510 disdain jealousy AF25HAS steal],1,11.15933333,15.185,,,,,male,,no,yes,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
3beb52bb80193bdf1e238ac10a45a719fcd21bccb10a033feea70a92,129,[7510 disdain jealousy AF25HAS steal],1,12.72783333,32.115,,,,,female,English,No,Yes,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
b1ae58d2cbf2ef95c5e5f4726f162c3d3b00724618166a24c7f8bc56,106,[7510 disdain jealousy AF25HAS uncertain],0,19.646,33.521,,,,,undefined,ENGLISH,NO,YES,FUN SURVEY  THANK YOU.,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
fee696404524f683e1fb5dc9426b4826e452ae83131b9e85238f267e,100,[7510 disdain jealousy AF25HAS steal],1,23.90186667,32.159,,,,,male,english,no,I understood them all.,none,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
1dfd836c633acdc57572adb2adf0182dffc51cb0edbb254da474f69f,121,[7510 disdain jealousy AF25HAS steal],1,18.41503333,50.494,,,,,male,english,no,yes,no,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
55406a55056ace93d9ee59e5c95820c42ad5b73ff515ddb4574b5026,112,[7510 disdain jealousy AF25HAS steal],1,11.84586667,24.148,,,,,female,english,no,yes,no,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
d20d65fb5ced30df867999d8e19b6c8b67a762bb70227041c685eb96,83,[7510 satisfaction respect AF25HAS split],0,32.38413333,16.889,,,,,female,tamil,no,yes,no,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
9e70a7d1dd1fea82c16ba77e83c03e249b5fdfb336b933dab7206d61,127,[7510 disdain jealousy AF25HAS steal],1,16.28103333,30.548,,,,,undefined,english,no,yes,it was extremely fun!!!,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
1f4223b3acb9f4523b9ac63901dd0afebce821bff5e948228ca339b4,94,[7510 disdain jealousy AF25HAS steal],1,30.8272,33.304,,,,,male,Malayalam,No,yes,nopes,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
d76c5b7c1a3940904f9bd7d42fb318f8f52b5d8cbe0cc4b11edc730e,118,[7510 disdain jealousy AF25HAS uncertain],0,15.80416667,29.651,,,,,male,English,no,yes,Please don-t issue a block on my account to prevent further hits. This impacts us turkers.  Just exclude me via worker ID. ,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
9e730672814fd4d168f1406668d160b4293a9ce7f45f70633f3c4dfd,123,[7510 disdain jealousy AF25HAS steal],1,23.19023333,59.261,,,,,female,English ,no,I understood all of them ,that was an interesting hit. I want to see the rest of the video,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
54105e78ba7caacf16cbb328da566241237c20bfd9bab31d118832f2,100,[7510 disdain jealousy AF25HAS steal],1,14.48171667,32.395,,,,,female,English,no,contemp,this was fun!,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
1a9da96aaf28df2a17a69d099b515f88164f054c90514f172dcc2c04,116,[7510 disdain jealousy AF25HAS steal],1,17.57875,41.263,,,,,female,English,no,,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
bb695aea0defe7370fa6653d1f8a9ab6f48bebc79127b62ed91b0973,59,[7510 disdain jealousy AF25HAS steal],1,39.1466,46.244,,,,,female,English,no,yes none,no comments,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
33827e9de168ceccf273054d62e714b97d1e2a958ef8984956a9e8bd,93,[7510 disdain jealousy AF25HAS steal],1,11.32305,26.767,,,,,male,English,No,Yes,This was boring,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
2f3c20bb48076cea37c0d93980947f2f76e43cb5a2e98b04c3344753,118,[7510 disdain jealousy AF25HAS split],0,8.305216667,30.551,,,,,male,english,no,understood everything,i loved this hit,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
508eee3b1b768c28485da6bd91bc08ed2405311af82fc97773028168,107,[7510 satisfaction jealousy AF25HAS steal],0,18.66796667,30.872,,,,,male,English,No,Yes,No,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
b8b3104401a3b7fdf149925410b23ca04c0d6931c97efde5d2b4a669,91,[7510 disdain jealousy AF25HAS split],0,13.8309,17.658,,,,,male,english,no,Yes  contempt is the least one I know but think I know it enough.,no.,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
1d64f882216307d72dc60bc61fe1ca587f0731d777c1c709c835f239,98,[7510 satisfaction jealousy AF25HAS uncertain],0,19.93908333,31.263,,,,,undefined,,,,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
0bd336548e7fc8db90b821ac9df2691416df95e5a0dfd2868ac2ce40,83,[7510 disdain jealousy AF25HAS steal],1,13.38726667,35.238,,,,,female,english,No,yes,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
a3eadab2f0dcb7cc21237edd0cb6880260e35a7651049bda0300d0e5,118,[7510 disdain jealousy AF25HAS steal],1,10.39371667,25.166,,,,,female,English,no,yes,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
f976f18aaa1b2d029b49eb4666e162d9045a51ebbae0220e06d62584,95,[7510 disdain jealousy AF25HAS split],0,23.45631667,60.826,,,,,female,English,None,I understood them fine,Cool game show,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
f685f00c0ce1f0ef953c9452a20e1a5e3a3b3e2316d2fd2733c3cc6f,91,[7510 appreciation apprehension AF25HAS uncertain],0,6.49655,9.426,,,,,male,english,no,yes,no,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
9f9fce4e22c0ed9ecf5f6c618015d74a1cd4efdf2a1c6d02aa5ec1f1,83,[7510 disdain jealousy AF25HAS steal],1,12.75231667,29.596,,,,,male,English,No,Yes,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
9ee2a973e4f0763f5215472ebbb0bd25f223780092a21b43297a85c1,87,[7510 disdain jealousy AF25HAS steal],1,21.72125,38.077,,,,,undefined,English,No,Yes  I was familiar with all emotions,This was really fun!,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
0fbb3294d5b2ae2bcf8f1a4d0e0d2242fd6ff801ba4b81bf48ce9677,98,[7510 disdain jealousy AF25HAS steal],1,10.29963333,19.902,,,,,undefined,english,n/a,understood all,n/a,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
73d42b838988133856e9458ef8e7daec096b243dd57c10f7a8bb5b8f,76,[7510 disdain jealousy AF25HAS steal],1,11.0112,20.87,,,,,male,English,No I did not,Yes I understood,NA,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
72dd208b0f32a0d8afd456939027c1d8f913016682db03f8f3a6acec,77,[7510 disdain jealousy AF25HAS steal],1,16.36935,46.633,,,,,male,English,no,yes I understood them all,no,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
fdceb48188c78f29a4aac9de48dc75018ee63bf1291c3884515feca7,114,[7510 disdain jealousy AF25HAS uncertain],0,35.90293333,53.788,,,,,male,english,no,yes,no,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
4c7e2bc54ebe99951f35ae6f2a49a39ad19e3c3cae47a6ef7a8db833,118,[7510 disdain jealousy AF25HAS steal],1,18.61258333,44.204,,,,,male,Englsih,no,yes. I was familiar with all of the labels,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
ab40c74efdc6e0cd443abac87d7faca8c91edff6cb9d638d4bb29dc6,93,[7510 disdain jealousy AF25HAS uncertain],0,54.59005,27.354,,,,,female,English,No.,Yes.,I wish it would have showed the ending result of the decisions in the video at the beginning.,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
9e1b1dcd6cd17b1b201851646c57b00a594a955a2aa691543001c220,70,[7510 disdain jealousy AF25HAS steal],1,14.02411667,38.03,,,,,female,English,No,Yes  familiar with all,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
8f68b4c51a04470d960dbb38c1e469b6ef7f44fbff22c75a8a865293,114,[7510 disdain jealousy AF25HAS steal],1,10.3643,22.373,,,,,male,English,no,yes,no,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
2d690c52992160196f18edcef0642c367caa45542fa760cf448ca1dc,61,[7510 disdain jealousy AF25HAS uncertain],0,23.10166667,53.116,,,,,male,Russian,no,all are clear,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
06a7c54f09750f0580a4a2c80f4ffdf75410580c34fc8669147d3d09,119,[7510 satisfaction jealousy AF25HAS steal],0,11.5107,20.766,,,,,male,English,No,Yes,No,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
db52e16b7c081f54a81ef86683bda0442a9289cd31cc961202fa57e8,3,[7510 disdain ire AF25HAS steal],0,14.86313333,16.778,,,,,male,english,none,none,none,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
fce829d4ffa159e449c3dba597541b957bd68a879abbfcc25fd575ab,114,[7510 disdain jealousy AF25HAS split],0,15.3384,15.873,,,,,male,ENGLISH,NO,NO,NIL,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
dae96a465a8e328ffb02862ff10526ae882ef279269b90c1a2d00c1b,0,[7510 disdain jealousy AF25HAS steal],1,18.50303333,34.539,,,,,female,English,No,Yes,No,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
f75ba467bd33cb6e652c6d13481944db45e890318b8189661a89640f,29,[7510 disdain jealousy AF25HAS steal],1,21.50883333,49.539,,,,,female,English,no,Yes  I understood all of the emotion labels,Great hit and fun too,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
fb4cb2936bd6dbd77e90b030a714f9fd7b11789d74a385cabdb5695c,81,[7510 disdain jealousy AF25HAS split],0,9.7348,17.173,,,,,female,english,no,yes,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
ef72cdb56ab921c12e3eafeb46a125468f17a54b197024f73a1fea4f,3,[7510 disdain jealousy AF25HAS steal],1,16.35385,29.713,,,,,female,English,No,contempt,This is a mean game show!,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
0a517469422a9fcef71ff41c58389e6a493962b25b017ebd71f4cdd9,61,[7510 disdain jealousy AF25HAS split],0,17.32261667,25.422,,,,,male,English,no,yes,no,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
b6ab04154e04221cf94e2d6fb11b4311c19f430a68f2dc6aa2b3360f,45,[7510 boredom jealousy AF25HAS steal],0,37.3046,48.293,,,,,male,Tamil,moderately,happy,good,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
93e562e4eb1926917e37acdc83b0556cbfa887d80d09012fb45b2ea5,91,[32900 satisfaction respect AF25HAS uncertain],0,22.21125,32.111,,,,,male,english,good,yes,nice,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
50a01b5b9995c98f9134d6c76885b6c5d135be6c953cf2425bb779f5,86,[7510 disdain jealousy AF25HAS split],0,25.2935,26.559,,,,,male,ENGLISH,NO,GOOD FAMILY EMOTION,NO,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
34ac222f174ab50600b2532a3ab7b346e7866d8622b20a872f9b6a03,53,[7510 disdain jealousy AF25HAS steal],1,17.55036667,48.044,,,,,undefined,,no I did not,Yes  I am familiar with all of the emotion labels,That was really interesting!  My favorite survey of the day!  Thats so much!  It wouldn-t let me write in my first language - It is Englsih,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
7fa0a2a4d7b995b147d6dbbd7b187e7e7a6183dce8b816f9ff372ea1,44,[7510 disdain jealousy AF25HAS split],0,14.35056667,17.386,,,,,female,english,no,yes,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
2ba561d01eef930cfdd0e8cd5ff198fd9a50977556382c8487a5b2bf,81,[7510 disdain jealousy AF25HAS steal],1,18.02491667,23.08,,,,,male,english,no,yes,none,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
ee771fd827b90bcc5b090d8626cfe0e885274aeaa05fcd65d6906eab,12,[7510 disdain jealousy AF25HAS split],0,8.463016667,14.671,,,,,male,English,None,Yes,Very good HIT!,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
588888d1ba643129c403497cf42b1fd2a6456a9fe71d0ece6b01d948,61,[7510 disdain jealousy AF25HAS steal],1,15.42595,26.649,,,,,female,english,no,yes,how fun! I want this show here in the US,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
62b48e7688f556cf2b1ac04ceb33613a4425ce7c743f90b091bf8e04,0,[7510 disdain jealousy AF25HAS steal],1,13.86871667,31.559,,,,,female,englush,no,yes,no,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
1fe42cff1ba1941c5aae612623dfaa47b5512f28f2ac181742716435,36,[7510 disdain jealousy AF25HAS split],0,9.513766667,12.011,,,,,male,,,,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
ef61b86583aea16cc0f78b83f740a008a1ebb80bb3cb9d9b7cfdab5d,44,[7510 disdain jealousy AF25HAS steal],1,10.21905,18.35,,,,,male,English,No,Yes,None.,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
a3424e658d651658db5dab5be5dd88452246751cc844830560ce82df,36,[7510 disdain jealousy AF25HAS steal],1,24.2253,62.882,,,,,female,English,No,I understood the emotions labels/was familiar with each word.,Interesting and Exciting!,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
46ac32c6dd9ec45d11323ef9dd84a715f79d87a158b670b796cd7094,65,[7510 disdain jealousy AF25HAS steal],1,14.00108333,20.828,,,,,male,english,no,yes,enjoyed,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
617ba0217026c993bc5dd069bde122768e0a4fab0b4ceedcebb19b4e,66,[7510 disdain jealousy AF25HAS steal],1,17.7425,31.863,,,,,male,english,no,yes. I understood them all well.,fun!,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
